keyword,platform,date,url,title,score
anies baswedan,kompas,2024-01-07 23:18:00,http://nasional.kompas.com/read/2024/01/07/23184941/usai-debat-prabowo-kecewa-dengan-narasi-anies-dan-ganjar-soal-pertahanan,"Usai Debat, Prabowo Kecewa dengan Narasi Anies dan Ganjar soal Pertahanan, Sebut Banyak Data yang Salah",-0.625
anies baswedan,kompas,2024-01-07 23:16:00,https://video.kompas.com/watch/1146617/full-closing-statement-prabowo-ganjar-dan-anies-di-debat-ketiga-pilpres-2024,"[FULL] Closing Statement Prabowo, Ganjar, dan Anies di Debat Ketiga Pilpres 2024",0.175
anies baswedan,kompas,2024-01-07 23:14:00,https://video.kompas.com/watch/1146615/djarot-ganjar-jadi-penengah-nomor-1-dan-nomor-2-saling-serang,"Djarot: Ganjar jadi Penengah, Nomor 1 dan Nomor 2 Saling Serang",-0.125
anies baswedan,kompas,2024-01-07 23:02:00,https://video.kompas.com/watch/1146612/soal-pertahanan-negara-ganjar-pranowo-no-utang-no-usang,"Soal Pertahanan Negara, Ganjar Pranowo: No Utang, No Usang",0.0
anies baswedan,kompas,2024-01-07 23:01:00,https://video.kompas.com/watch/1146611/jawaban-prabowo-dan-anies-saat-ditanya-kenapa-tak-salaman-usai-debat,Jawaban Prabowo dan Anies Saat Ditanya Kenapa Tak Salaman Usai Debat,0.0
anies baswedan,kompas,2024-01-07 22:57:00,https://video.kompas.com/watch/1146608/prabowo-terang-terangan-mengaku-kecewa-dengan-debat-ketiga,Prabowo Terang-terangan Mengaku Kecewa dengan Debat Ketiga,-0.25
anies baswedan,kompas,2024-01-07 22:55:00,https://video.kompas.com/watch/1146607/nada-suara-anies-meninggi-saat-berbicara-kesejahteraan-prajurit-tni,Nada Suara Anies Meninggi Saat Berbicara Kesejahteraan Prajurit TNI,0.6
anies baswedan,kompas,2024-01-07 22:51:00,https://video.kompas.com/watch/1146604/sindir-food-estate-singkong-anies-mengungtungkan-kroni-merusak-lingkungan-tidak-menghasilkan,"Sindir Food Estate Singkong, Anies: Mengungtungkan Kroni, Merusak Lingkungan, Tidak Menghasilkan!",0.0
anies baswedan,kompas,2024-01-07 22:24:00,https://video.kompas.com/watch/1146543/prabowo-jawab-alasan-beli-pesawat-mirage-pengamat-cukup-argumentatif,"Prabowo Jawab Alasan Beli Pesawat Mirage, Pengamat: Cukup Argumentatif",0.0
anies baswedan,kompas,2024-01-07 22:24:00,https://video.kompas.com/watch/1146542/momen-ganjar-persilakan-prabowo-bawa-staf-ke-panggung,Momen Ganjar Persilakan Prabowo Bawa Staf ke Panggung,0.0
anies baswedan,kompas,2024-01-07 22:24:00,http://nasional.kompas.com/read/2024/01/07/22243101/anies-lahan-prabowo-340000-hektar-tetapi-separuh-prajurit-tni-tak-punya,"Anies: Lahan Prabowo 340.000 Hektar, tetapi Separuh Prajurit TNI Tak Punya Rumah Dinas",-0.1666666666666666
anies baswedan,kompas,2024-01-07 22:13:00,https://video.kompas.com/watch/1146525/nilai-kinerja-prabowo-ganjar-beri-skor-5-anies-11-dari-100,"Nilai Kinerja Prabowo: Ganjar Beri Skor 5, Anies 11 dari 100",0.0
anies baswedan,kompas,2024-01-07 22:11:00,http://www.kompas.com/cekfakta/read/2024/01/07/221127382/cek-fakta-anies-sebut-banyak-orang-dalam-di-pengadaan-alutsista,"CEK FAKTA: Anies Sebut Banyak ""Orang Dalam"" di Pengadaan Alutsista",0.0
anies baswedan,kompas,2024-01-07 22:08:00,https://video.kompas.com/watch/1146520/prabowo-ke-anies-semua-partai-pendukung-bapak-mendukung-programsaya,Prabowo ke Anies: Semua Partai Pendukung Bapak Mendukung ProgramSaya,0.25
anies baswedan,kompas,2024-01-07 22:08:00,https://video.kompas.com/watch/1146519/berulang-kali-prabowo-sebut-anies-salah-data,Berulang Kali Prabowo Sebut Anies Salah Data,-0.5
anies baswedan,kompas,2024-01-07 22:05:00,https://video.kompas.com/watch/1146517/ganjar-lirik-anies-balas-tantang-kasih-nilai-kementerian-pertahanan,"Ganjar Lirik Anies, Balas Tantang Kasih Nilai Kementerian Pertahanan",0.0
anies baswedan,kompas,2024-01-07 22:03:00,https://video.kompas.com/watch/1146515/anies-ke-prabowo-bukan-memutuskan-belanja-alutsista-menurut-selera,Anies ke Prabowo: Bukan Memutuskan Belanja Alutsista Menurut Selera...,0.0
anies baswedan,kompas,2024-01-07 21:59:00,https://video.kompas.com/watch/1146514/anies-tantang-ganjar-nilai-kinerja-prabowo-pimpin-kemenhan,Anies Tantang Ganjar Nilai Kinerja Prabowo Pimpin Kemenhan,0.0
anies baswedan,kompas,2024-01-07 21:58:00,https://video.kompas.com/watch/1146512/pengamat-anies-dan-ganjar-spesifik-di-isu-hubungan-internasional-prabowo-kurang-pas,"Pengamat: Anies dan Ganjar Spesifik di Isu Hubungan Internasional, Prabowo ""Kurang Pas""",0.0
anies baswedan,kompas,2024-01-07 21:54:00,https://video.kompas.com/watch/1146503/senyum-dan-tatapan-anies-saat-diminta-prabowo-belajar-ekonomi-lagi,Senyum dan Tatapan Anies Saat Diminta Prabowo Belajar Ekonomi Lagi,0.3
anies baswedan,kompas,2024-01-07 21:54:00,https://video.kompas.com/watch/1146499/debat-soal-alutsista-bekas-prabowo-geleng-geleng-anies-tertawa-lebar,"Debat soal Alutsista Bekas, Prabowo Geleng-geleng, Anies Tertawa Lebar",0.38125
anies baswedan,kompas,2024-01-07 21:54:00,http://nasional.kompas.com/read/2024/01/07/21540181/gaji-tni-polri-naik-anies-karena-mungkin-menjelang-pemilu,"Gaji TNI-Polri Naik, Anies: Karena Mungkin Menjelang Pemilu",0.6
anies baswedan,kompas,2024-01-07 21:51:00,https://video.kompas.com/watch/1146487/anies-sebut-pertemuan-jokowi-dan-zulhas-hal-yang-normal,Anies Sebut Pertemuan Jokowi dan Zulhas Hal yang Normal,0.0
anies baswedan,kompas,2024-01-07 21:39:00,http://nasional.kompas.com/read/2024/01/07/21394941/anies-singgung-orang-dalam-prabowo-di-pt-teknologi-militer-indonesia-saat,"Anies Singgung ""Orang Dalam"" Prabowo di PT Teknologi Militer Indonesia saat Tanya Soal Etika",-0.1
anies baswedan,kompas,2024-01-07 21:37:00,https://video.kompas.com/watch/1146464/ganjar-bahas-rudal-anies-bongkar-kemhan-dibobol-hacker-prabowo-singgung-ambisi,"Ganjar Bahas Rudal, Anies Bongkar Kemhan Dibobol Hacker, Prabowo Singgung Ambisi",0.0
anies baswedan,kompas,2024-01-07 21:36:00,https://video.kompas.com/watch/1146463/momen-prabowo-bertolak-pinggang-saat-debat-dengan-anies,Momen Prabowo Bertolak Pinggang Saat Debat dengan Anies,0.0
anies baswedan,kompas,2024-01-07 21:30:00,http://nasional.kompas.com/read/2024/01/07/21304671/anies-tanya-prabowo-apa-hubungan-standar-etika-pemimpin-negara-dengan,Anies Tanya Prabowo: Apa Hubungan Standar Etika Pemimpin Negara dengan Kemampuan Menjaga Kedaulatan Negara,0.2
anies baswedan,kompas,2024-01-07 21:28:00,http://www.kompas.com/cekfakta/read/2024/01/07/212842182/cek-fakta-anies-sebut-rasio-utang-luar-negeri-terhadap-pdb-maksimal-30,CEK FAKTA: Anies Sebut Rasio Utang Luar Negeri terhadap PDB Maksimal 30 Persen,-0.125
anies baswedan,kompas,2024-01-07 21:28:00,https://video.kompas.com/watch/1146379/singgung-ada-yang-asal-bicara-tanpa-data-prabowo-mungkin-ambisi,"Singgung Ada yang Asal Bicara Tanpa Data, Prabowo: Mungkin Ambisi",0.2
anies baswedan,kompas,2024-01-07 21:28:00,https://video.kompas.com/watch/1146378/cerita-anies-pamit-ke-ibunda-sebelum-berangkat-debat-capres-ketiga,Cerita Anies Pamit ke Ibunda Sebelum Berangkat Debat Capres Ketiga...,0.0
anies baswedan,kompas,2024-01-07 21:25:00,https://video.kompas.com/watch/1146338/anies-langsung-serang-prabowo-saat-buka-debat-anggap-ironis-kemhan-dibobol-hacker,"Anies Langsung Serang Prabowo Saat Buka Debat, Anggap Ironis Kemhan Dibobol Hacker",0.0
anies baswedan,kompas,2024-01-07 21:22:00,https://video.kompas.com/watch/1146332/buka-debat-ganjar-janji-indonesia-bakal-punya-rudal-hipersonik,"Buka Debat, Ganjar Janji Indonesia Bakal Punya Rudal Hipersonik",0.0
anies baswedan,kompas,2024-01-07 21:17:00,https://video.kompas.com/watch/1146328/beda-gestur-tiga-paslon-dengarkan-lagu-memilih-untuk-indonesia-saat-pembukaan-debat-capres,"Beda Gestur Tiga Paslon Dengarkan Lagu ""Memilih untuk Indonesia"" Saat Pembukaan Debat Capres",0.0
anies baswedan,kompas,2024-01-07 21:17:00,https://video.kompas.com/watch/1146327/gaya-ganjar-mahfud-saat-masuk-arena-debat-pakai-kacamata-hitam-dan-jaket-top-gun,"Gaya Ganjar-Mahfud Saat Masuk Arena Debat, Pakai Kacamata Hitam dan Jaket Top Gun",0.5
anies baswedan,kompas,2024-01-07 21:13:00,https://video.kompas.com/watch/1146325/masuk-arena-debat-anies-salah-kursi-prabowo-lambaikan-tangan-ganjar-full-senyum,"Masuk Arena Debat Anies Salah Kursi, Prabowo Lambaikan Tangan, Ganjar ""Full"" Senyum",0.0499999999999999
anies baswedan,kompas,2024-01-07 21:12:00,http://nasional.kompas.com/read/2024/01/07/21125761/prabowo-saya-kira-pak-anies-perlu-belajar-ekonomi-lagi,Prabowo: Saya Kira Pak Anies Perlu Belajar Ekonomi Lagi...,0.0
anies baswedan,kompas,2024-01-07 21:12:00,http://www.kompas.com/cekfakta/read/2024/01/07/211235982/cek-fakta-anies-sebut-48-juta-orang-terpapar-narkoba,"CEK FAKTA: Anies Sebut 4,8 Juta Orang Terpapar Narkoba",0.0
anies baswedan,kompas,2024-01-07 21:07:00,https://video.kompas.com/watch/1146320/momen-anies-dan-cak-imin-makan-malam-bareng-sebelum-debat,Momen Anies dan Cak Imin Makan Malam Bareng Sebelum Debat,0.0
anies baswedan,kompas,2024-01-07 19:45:00,http://nasional.kompas.com/read/2024/01/07/19450561/anies-ingin-kembalikan-indonesia-sebagai-pelaku-konstelasi-global,Anies Ingin Kembalikan Indonesia sebagai Pelaku Konstelasi Global ,0.1
anies baswedan,kompas,2024-01-07 19:44:00,http://nasional.kompas.com/read/2024/01/07/19444481/debat-ketiga-pilpres-anies-presiden-harus-jadi-panglima-diplomasi-indonesia,"Debat Ketiga Pilpres, Anies: Presiden Harus Jadi Panglima Diplomasi Indonesia ",0.0
anies baswedan,kompas,2024-01-07 19:09:00,http://surabaya.kompas.com/read/2024/01/07/190927278/timnas-amin-sebut-jateng-dan-jatim-daerah-rawan-kecurangan-pada-pemilu-2024,Timnas Amin Sebut Jateng dan Jatim Daerah Rawan Kecurangan pada Pemilu 2024,0.0
anies baswedan,kompas,2024-01-07 18:39:00,https://video.kompas.com/watch/1146091/beragam-respons-usai-jokowi-makan-malam-bareng-prabowo-jelang-debat-capres,Beragam Respons Usai Jokowi Makan Malam Bareng Prabowo Jelang Debat Capres,0.0
anies baswedan,kompas,2024-01-07 15:30:00,http://www.kompas.com/tren/read/2024/01/07/153000565/tanggapan-anies-cak-imin-dan-ganjar-soal-makan-malam-berdua-jokowi-prabowo,"Tanggapan Anies, Cak Imin, dan Ganjar soal Makan Malam Berdua Jokowi-Prabowo",0.0
anies baswedan,kompas,2024-01-07 11:40:00,http://nasional.kompas.com/read/2024/01/07/11403261/jelang-debat-isu-pertahanan-bagaimana-kesiapan-para-capres,"Jelang Debat Isu Pertahanan, Bagaimana Kesiapan Para Capres?",0.0
anies baswedan,kompas,2024-01-06 21:05:00,https://video.kompas.com/watch/1144743/anies-dan-muhaimin-diroasting-kiky-saputri-lepas-senyum-dan-tertawa,"Anies dan Muhaimin Diroasting Kiky Saputri, Lepas Senyum dan Tertawa",0.3
anies baswedan,kompas,2024-01-06 13:14:00,http://nasional.kompas.com/read/2024/01/06/13144141/timnas-anies-muhaimin-luncurkan-amin-app-untuk-kawal-pemilu,Timnas Anies-Muhaimin Luncurkan Amin App untuk Kawal Pemilu,0.0
anies baswedan,kompas,2024-01-06 12:15:00,http://nasional.kompas.com/read/2024/01/06/12155961/klaim-didukung-125-purnawirawan-jenderal-kubu-anies-yakin-kuasai-debat,"Klaim Didukung 125 Purnawirawan Jenderal, Kubu Anies Yakin Kuasai Debat Capres Soal Pertahanan",0.0
anies baswedan,kompas,2024-01-06 06:51:00,http://nasional.kompas.com/read/2024/01/06/06510821/anies-pilpres-bukan-memilih-foto-untuk-dipasang-di-kantor-seluruh-indonesia,Anies: Pilpres Bukan Memilih Foto untuk Dipasang di Kantor Seluruh Indonesia,0.0
anies baswedan,kompas,2024-01-06 06:14:00,http://nasional.kompas.com/read/2024/01/06/06142261/senang-metode-live-tiktok-diikuti-ganjar-mahfud-anies-perubahan-makin-banyak,"Senang Metode Live TikTok Diikuti Ganjar-Mahfud, Anies: Perubahan Makin Banyak yang Ikut",0.4787878787878788
anies baswedan,kompas,2024-01-06 02:53:00,https://video.kompas.com/watch/1143235/anies-tanggapi-santai-jokowi-bertemu-prabowo-jelang-debat-capres,Anies Tanggapi Santai Jokowi Bertemu Prabowo Jelang Debat Capres,-0.5
anies baswedan,kompas,2024-01-06 02:42:00,https://video.kompas.com/watch/1143231/sahroni-cerita-mimpi-jadi-presiden-anies-kalau-mau-cepat-lewat-mk-saja,"Sahroni Cerita Mimpi Jadi Presiden, Anies: Kalau Mau Cepat Lewat MK Saja",0.3333333333333333
anies baswedan,kompas,2024-01-06 00:40:00,https://video.kompas.com/watch/1143124/kpu-minta-tiap-paslon-jelaskan-singkatan-saat-debat-capres,KPU Minta Tiap Paslon Jelaskan Singkatan Saat Debat Capres,0.0
anies baswedan,kompas,2024-01-05 22:07:00,https://video.kompas.com/watch/1142914/anies-sebut-membatin-soal-kebijakan-ekspor-pasir-laut-era-jokowi,Anies Sebut Membatin soal Kebijakan Ekspor Pasir Laut Era Jokowi,0.0
anies baswedan,kompas,2024-01-05 06:23:00,http://nasional.kompas.com/read/2024/01/05/06231991/hari-ini-anies-kampanye-di-jakarta-cak-imin-masih-di-garut,"Hari Ini Anies Kampanye di Jakarta, Cak Imin Masih di Garut",0.0
anies baswedan,kompas,2024-01-04 18:02:00,http://yogyakarta.kompas.com/read/2024/01/04/180248478/thn-amin-sebut-7-acara-anies-baswedan-dibatalkan-di-berbagai-daerah,THN Amin Sebut 7 Acara Anies Baswedan Dibatalkan di Berbagai Daerah,0.0
anies baswedan,kompas,2024-01-04 12:51:00,http://regional.kompas.com/read/2024/01/04/125132178/anies-sebut-balihonya-sedikit-tapi-gagasannya-banyak,"Anies Sebut Balihonya Sedikit, tapi Gagasannya Banyak",0.15625
anies baswedan,kompas,2024-01-04 12:30:00,http://nasional.kompas.com/read/2024/01/04/12304701/anies-jangan-hanya-memilih-berdasarkan-foto-pilih-berdasarkan-dialog-dan-isi,"Anies: Jangan Hanya Memilih Berdasarkan Foto, Pilih Berdasarkan Dialog dan Isi Pikirannya",0.0
anies baswedan,kompas,2024-01-04 11:56:00,http://nasional.kompas.com/read/2024/01/04/11562861/cak-imin-pernyataan-pak-moeldoko-menyakiti-nurani-dan-etika,Cak Imin: Pernyataan Pak Moeldoko Menyakiti Nurani dan Etika!,0.0
anies baswedan,kompas,2024-01-04 11:20:00,https://video.kompas.com/watch/1138188/lewat-media-sosial-anies-muhaimin-raup-ketenaran-dari-gen-z-dan-k-popers,"Lewat Media Sosial, Anies-Muhaimin Raup Ketenaran dari Gen-Z dan K-Popers",0.0333333333333333
anies baswedan,kompas,2024-01-04 09:14:00,http://nasional.kompas.com/read/2024/01/04/09145301/sindir-program-susu-gratis-cak-imin-terlambat-kalau-sudah-sd-baru-dikasih,"Sindir Program Susu Gratis, Cak Imin: Terlambat kalau Sudah SD Baru Dikasih Gizi",0.05
anies baswedan,kompas,2024-01-04 08:11:00,http://nasional.kompas.com/read/2024/01/04/08115861/tepati-janji-cak-imin-kunjungi-ponpes-asy-syifa-walmahmudiyyah-di-sumedang,"Tepati Janji, Cak Imin Kunjungi Ponpes Asy-Syifa Walmahmudiyyah di Sumedang",0.0
anies baswedan,kompas,2024-01-04 07:29:00,http://nasional.kompas.com/read/2024/01/04/07291521/janji-anies-ke-petani-solok-pupuk-terjangkau-dan-tersedia-untuk-semua,Janji Anies ke Petani Solok: Pupuk Terjangkau dan Tersedia untuk Semua,0.4
anies baswedan,kompas,2024-01-04 06:19:00,http://nasional.kompas.com/read/2024/01/04/06191111/hari-ini-anies-dan-cak-imin-kompak-kampanye-di-jawa-barat,Hari Ini Anies dan Cak Imin Kompak Kampanye di Jawa Barat,0.0
anies baswedan,kompas,2024-01-04 05:42:00,http://nasional.kompas.com/read/2024/01/04/05421351/cak-imin-sindir-pemerintah-tak-mampu-atasi-pinjol-ilegal,Cak Imin Sindir Pemerintah Tak Mampu Atasi Pinjol Ilegal,-0.5
anies baswedan,kompas,2024-01-03 19:17:00,http://nasional.kompas.com/read/2024/01/03/19171491/anies-akan-ubah-program-mef-jadi-nef-jika-menang-pilpres,Anies Akan Ubah Program MEF Jadi NEF jika Menang Pilpres,0.8
anies baswedan,kompas,2024-01-03 14:33:00,https://video.kompas.com/watch/1136165/cak-imin-curhat-tak-ada-sumbangan-konglomerat-nasdem-logistik-dari-allah-dan-rakyat,"Cak Imin Curhat Tak Ada Sumbangan Konglomerat, Nasdem: Logistik dari Allah dan Rakyat",0.0
anies baswedan,kompas,2024-01-03 14:28:00,http://nasional.kompas.com/read/2024/01/03/14284581/bertanya-warga-sumbar-anies-saya-dengar-jalan-di-sini-banyak-yang-rusak,"Bertanya Warga Sumbar, Anies: Saya Dengar Jalan di Sini Banyak yang Rusak?",0.5
